ID,Log2 (Validated Score),Log2 (AI Score)
seq_17555,-0.2290902619005856,-0.63416535
seq_17556,0.7653099816254034,0.6661154
seq_17557,-0.4320099102216857,-0.11088798
seq_17558,-0.8254810918226012,-0.4805374
seq_17559,-0.3008734464800963,-0.3466398
seq_17560,-0.0053486500290258,0.103077866
seq_17561,-0.2927035799617467,-0.2766378
seq_17562,-0.815812246507617,-0.70719916
seq_17563,0.8439228043945183,1.1252548
seq_17564,1.897255044775248,1.5940406
seq_17565,-0.4484855040840708,-0.59369326
seq_17566,0.0899558000734191,-0.15158495
seq_17567,0.0662080369755609,0.46636808
seq_17568,-0.8017619891467586,-0.849039
seq_17569,1.1610091954036914,1.6851628
seq_17570,-0.7534345612079232,-0.3859503
seq_17571,-0.4615732674464557,-0.66243535
seq_17572,-0.3078137363516555,-0.34351268
seq_17573,1.02213128763458,0.96563613
seq_17574,1.648810192905218,1.271605
seq_17575,1.3560359546116414,1.8262165
seq_17576,-0.6033004841054763,-0.37751934
seq_17577,-0.0943865029082311,-0.25099498
seq_17578,-0.5407366302660269,-0.4485197
seq_17579,1.0042969923348837,1.1820295
seq_17580,0.5894313212033877,0.9823008
seq_17581,0.6901409753838158,0.60943246
seq_17582,1.4527085309449737,0.6641571
seq_17583,2.3802585743807505,1.99488
seq_17584,1.2196978345046086,1.2138884
seq_17585,2.2195747042859506,1.167826
seq_17586,0.1504117288303002,0.10794597
seq_17587,1.7341875326498668,0.66745204
seq_17588,1.020994560937331,0.595782
seq_17589,1.6278363001666865,0.54504085
seq_17590,-0.5035732618516545,-0.34604156
seq_17591,-0.4924216838134289,-0.53556305
seq_17592,-0.0630050250473751,-0.0746038
seq_17593,2.18185738665598,2.3228974
seq_17594,-0.3988101998287183,-0.25191036
seq_17595,1.967702439938856,1.7532225
seq_17596,1.4570781904556764,1.4690899
seq_17597,0.3298588903348882,0.30989864
seq_17598,-0.5679888056253548,-0.46052945
seq_17599,-0.3412515164984442,-0.43589503
seq_17600,-0.4306859671299427,-0.35720378
seq_17601,-0.1463785106880475,-0.31149408
seq_17602,-0.4157111706788723,-0.48821855
seq_17603,-0.5580185711727548,-0.40546975
seq_17604,-1.123707940547371,-0.9612977
seq_17605,-0.7689546781696965,-0.36785856
seq_17606,-0.4147795921115935,-0.5163438
seq_17607,-0.2121082986146527,-0.10893721
seq_17608,-0.5304699211467616,-0.20500034
seq_17609,-0.0886928779265803,-0.043733753
seq_17610,0.3507115945550698,1.0829909
seq_17611,0.0992601619816773,-0.095996864
seq_17612,0.0582302565642455,-0.28585607
seq_17613,-0.1019184382201577,-0.13717991
seq_17614,-0.3999510534525724,-0.38071173
seq_17615,2.318681742440384,1.5270791
seq_17616,0.2249831174388626,-0.1465702
seq_17617,1.813840800622343,1.4933318
seq_17618,-0.5439817115229086,-0.51364547
seq_17619,1.8799234494235653,1.5185578
seq_17620,-0.6113569822094536,-0.523092
seq_17621,-0.502929179418933,-0.6014558
seq_17622,-0.6916880082140401,-0.523073
seq_17623,1.5590207899617938,1.5460094
seq_17624,1.164103238672804,1.6672053
seq_17625,-0.7974395247094517,-0.75253433
seq_17626,1.492584152781365,2.3327787
seq_17627,2.8510124719205034,2.3284588
seq_17628,-0.7255144218669448,-0.71518785
seq_17629,-0.165861650509148,-0.32819927
seq_17630,-0.1028524369953868,-0.21121764
seq_17631,-0.3665002504464564,-0.38731238
seq_17632,-0.1481036526941632,-0.29278693
seq_17633,-0.2894859895091478,-0.20872313
seq_17634,-0.631534940331776,-0.57909113
seq_17635,-0.3128082370718388,-0.3615428
seq_17636,-0.6291434907094531,-0.38677198
seq_17637,-0.2316325536926334,-0.3409195
seq_17638,-0.0423924260703109,-0.14359507
seq_17639,1.050848710243141,0.8294834
seq_17640,2.8352755115642343,2.3612895
seq_17641,0.1127937200902396,0.107857086
seq_17642,-0.7203060113592994,-0.41621184
seq_17643,-0.1584957052323898,-0.22641757
seq_17644,-0.2368116393195455,0.031120114
seq_17645,-0.6458295473531833,-0.15814617
seq_17646,0.152669448227855,0.1475355
seq_17647,0.1485281651269367,0.1951538
seq_17648,0.9152551076406952,0.8043154
seq_17649,-0.4368691349250496,-0.13798451
seq_17650,-0.8562647450427849,-0.21264455
seq_17651,1.327496490125403,1.3718095
seq_17652,1.9478814640229536,1.4117727
seq_17653,-0.7959567472278004,-0.4140591
seq_17654,-0.3482717117874353,-0.022131033
seq_17655,-0.0845301558638882,0.00056438893
seq_17656,-0.166498063897526,0.13950193
seq_17657,-0.4191570269678636,-0.32207277
seq_17658,0.9483138581085846,1.1742898
seq_17659,-0.3093805237981386,-0.09592379
seq_17660,-0.2638683095397285,-0.57965344
seq_17661,-0.6541197197339159,-0.6898916
seq_17662,-0.5258111874632762,-0.4531209
seq_17663,1.040529870522958,1.2448933
seq_17664,-0.1050419182660289,-0.20225298
seq_17665,-0.5565547900657218,-0.59777564
seq_17666,-0.376879179418933,-0.1320565
seq_17667,-0.1847288898119004,-0.17666417
seq_17668,-0.5438749741651103,-0.079183094
seq_17669,0.6201162013119504,0.2841764
seq_17670,1.247603640175862,1.4248947
seq_17671,0.6661534121116431,1.1753759
seq_17672,-0.438373758466334,-0.66638815
seq_17673,1.8521550951284595,1.6838236
seq_17674,0.8510706122507867,1.0062406
seq_17675,0.6213164349709703,1.6642112
seq_17676,1.298969501530601,1.1639118
seq_17677,1.0970011640198989,1.553834
seq_17678,-0.4526909530106762,0.13382232
seq_17679,-0.4464946560550181,-0.46966696
seq_17680,1.6271627361987964,1.3317012
seq_17681,-0.2195734520748975,-0.32783267
seq_17682,-0.8958596864296351,-0.666805
seq_17683,-0.3717611874632761,-0.4921806
seq_17684,-0.4481505960015017,-0.9461717
seq_17685,-0.1923166979326954,-0.41656008
seq_17686,-0.2262973671926342,-0.3190266
seq_17687,-0.1094197714097607,-0.32981384
seq_17688,-0.4280195588073126,-0.21399415
seq_17689,-0.1346884712599119,-0.23223099
seq_17690,-0.5543409362262725,-0.15593117
seq_17691,1.342002881928156,1.3665705
seq_17692,-0.0909781427537972,-0.16983426
seq_17693,-0.5292015612568545,-0.30471107
seq_17694,1.764495519275249,1.6887412
seq_17695,0.7843089897186777,1.237411
seq_17696,2.0815192273853387,1.3871027
seq_17697,1.70747825199849,2.0702927
seq_17698,0.1815315449954384,0.1885772
seq_17699,-0.2201099549800959,-0.13590753
seq_17700,-0.5917396645794833,-0.4610504
seq_17701,1.5157594458471149,1.2072016
seq_17702,-0.1724987395458462,-0.30648267
seq_17703,-0.7103858608287186,-0.19001988
seq_17704,-0.4647354649204619,-0.33646607
seq_17705,-0.6703560057644982,-0.64136
seq_17706,-0.1457688621024208,-0.29252204
seq_17707,-1.0546927087599087,-0.31025285
seq_17708,-0.5646425925917156,-0.22616684
seq_17709,0.7593648345535398,1.1787114
seq_17710,-0.2137856047904936,-0.17800575
seq_17711,0.0522633572217371,-0.1322478
seq_17712,-0.3634275622170987,-0.48725867
seq_17713,0.1711747684740313,-0.0047898963
seq_17714,0.2100721972064467,-0.1804201
seq_17715,1.72005049396638,1.4518744
seq_17716,-0.6770979520015008,-0.4815783
seq_17717,-0.48914693771557,-0.18258315
seq_17718,-0.281255342628414,-0.19834056
seq_17719,1.96807515614222,1.9469635
seq_17720,-0.0306516507736747,-0.3470142
seq_17721,-0.2861222084021148,-0.06807465
seq_17722,2.9575641226911458,2.7200284
seq_17723,1.7420437342293766,1.8929257
seq_17724,1.954539450648336,1.8800087
seq_17725,-0.8738014437660278,-0.71359986
seq_17726,0.0581286225780074,-0.18903586
seq_17727,-0.8043601270963019,-0.5590666
seq_17728,2.24888044841439,2.2166452
seq_17729,-0.3909880138088413,-0.418917
seq_17730,-0.2571654150963038,-0.16554078
seq_17731,1.14034816327525,1.3710645
seq_17732,0.085980161452624,-0.22097075
seq_17733,1.546751526359348,1.7772415
seq_17734,1.6353871031728024,1.4603621
seq_17735,-0.5284640819067008,-0.48548293
seq_17736,0.2390801278838163,-0.12985396
seq_17737,-0.3501889119265788,-0.33460736
seq_17738,-0.0352869100060903,-0.3218439
seq_17739,-0.1677586497644992,-0.53872466
seq_17740,-0.2434305517721449,-0.3101712
seq_17741,0.6573956045199014,0.73419434
seq_17742,2.6990584960535333,2.213895
seq_17743,-0.810541209048901,-0.4269116
seq_17744,-0.042372615499974,-0.3747356
seq_17745,-0.1018605019479868,-0.20198292
seq_17746,-0.5044565191635816,-0.33407342
seq_17747,-0.2994145617369765,-0.18482494
seq_17748,0.0076168769602705,-0.14714763
seq_17749,-0.3100884768547133,-0.29951066
seq_17750,-0.2444746286100651,-0.42078984
seq_17751,-0.4990777567125095,-0.40411305
seq_17752,1.6945951233669925,1.1215008
seq_17753,1.0599381355657704,1.3733964
seq_17754,-0.6583626927690851,-0.21816522
seq_17755,0.0236051033685273,-0.24136719
seq_17756,1.0617399373960466,1.5472531
seq_17757,-0.4976837470122047,-0.45703387
seq_17758,-0.4911388559785662,-0.3175577
seq_17759,-0.2229624814892703,-0.3682108
seq_17760,-0.9937591002981352,-0.56558293
seq_17761,-0.4887649856192396,0.6630435
seq_17762,-0.8192386881345282,-0.81868
seq_17763,-0.2351855208684745,0.039561085
seq_17764,-0.1925574732293317,-0.12038071
seq_17765,-0.0302658501681694,-0.067232616
seq_17766,-0.4623955877415632,-0.41530004
seq_17767,-0.4158763185443159,-0.39350092
seq_17768,-0.8447264794709194,-0.8497963
seq_17769,-0.738011421122296,-0.6460803
seq_17770,-1.1856599144938538,-0.44916168
seq_17771,-0.5864219510412565,-0.36606744
seq_17772,-0.5415094136070062,-0.5564675
seq_17773,-0.4939652808210734,-0.43809244
seq_17774,-0.4151792073929394,-0.29203933
seq_17775,-0.285261650509148,-0.2568924
seq_17776,-0.3788673722583822,-0.29640475
seq_17777,-0.4074808749479852,-0.3770852
seq_17778,-0.5352010366681685,-0.43417865
seq_17779,1.5822430039556772,1.3299949
seq_17780,-0.5985900101345285,-0.6063533
seq_17781,-0.464949776210982,-0.5290075
seq_17782,-0.3865871884235203,-0.4265261
seq_17783,-0.1669515164984442,-0.038170405
seq_17784,1.3087498923731098,0.7368664
seq_17785,-1.0697108573700012,-0.90896714
seq_17786,-0.3025675121284139,-0.41382712
seq_17787,-0.5806176115122035,-0.97225493
seq_17788,-0.8839622353180144,-0.59688824
seq_17789,-0.0713560617125109,-0.38740078
seq_17790,-0.915644973636057,-0.9064813
seq_17791,1.224562558487789,1.3756939
seq_17792,0.1415336644067536,-0.39347044
seq_17793,-0.3895910649067016,-0.28951007
seq_17794,-0.5585888280045599,-0.2772172
seq_17795,-1.092287717284374,-0.6573045
seq_17796,-0.419797277675814,-0.20545447
seq_17797,-0.5043800327782604,-0.3891213
seq_17798,-0.4149162516712273,-0.3535133
seq_17799,-0.5453577236727554,-0.51269674
seq_17800,0.0788445454755605,-0.33696494
seq_17801,0.1083108866605754,-0.116743095
seq_17802,-0.1342273565320851,-0.27309632
seq_17803,1.810980649827236,1.7677858
seq_17804,0.0095227162003313,-0.37881353
seq_17805,-0.5806817506865174,-0.5056546
seq_17806,-0.4461997818057832,-0.35411626
seq_17807,0.7702046949480348,0.58042294
seq_17808,1.2493397080091944,0.918578
seq_17809,-0.2564091463791788,-0.3596846
seq_17810,-0.3725381368944693,-0.68990624
seq_17811,1.178254002515311,1.252306
seq_17812,1.8923483242018533,1.9567968
seq_17813,1.3801925520994078,2.0489006
seq_17814,-0.2681153591482912,-0.21019146
seq_17815,-0.1759015444724506,-0.16910294
seq_17816,1.2347989998501734,0.9199837
seq_17817,2.3400964440443595,2.2691154
seq_17818,0.9264274223410014,0.6309044
seq_17819,0.8172875339725001,0.59304893
seq_17820,1.843242964792068,2.1099198
seq_17821,-0.1674909250366699,0.28289983
seq_17822,-0.0073874010259685,-0.27661633
seq_17823,1.2815556868547604,1.4215574
seq_17824,-0.1655192468210749,-0.37867188
seq_17825,1.1697432221529267,1.6826595
seq_17826,-1.1240427647079216,-0.8836691
seq_17827,-0.3624901108409514,-0.35799468
seq_17828,-0.1114200218531844,-0.4645657
seq_17829,-0.832685173990796,-0.6957059
seq_17830,-0.4683749350015014,-0.33012593
seq_17831,1.313290305330297,1.8251734
seq_17832,-0.3272735080229102,-0.34354535
seq_17833,-0.5080514549556303,-0.43752816
seq_17834,-0.3399989787996673,-0.38089693
seq_17835,-0.3859456157155695,-0.5403663
seq_17836,-0.6065817506865174,-0.60063636
seq_17837,-0.5804345723975257,-0.5690852
seq_17838,-0.6510316331956909,-0.58860373
seq_17839,1.2185014704113355,1.0531452
seq_17840,-0.4028779413409515,-0.30949187
seq_17841,1.291672569412865,2.304185
seq_17842,0.9295201156361071,0.21451056
seq_17843,1.008023032458737,0.5935864
seq_17844,-0.0991670938409521,0.10006905
seq_17845,1.1669759101177577,0.8276109
seq_17846,0.5557119568945189,0.6039862
seq_17847,-0.2189787891054776,-0.16767529
seq_17848,-0.3236896701742846,-0.16506043
seq_17849,1.7573946771055242,1.1302297
seq_17850,-0.0188693083638888,0.29021624
seq_17851,-1.3278036905351387,-1.0801511
seq_17852,-0.5513899541865159,-0.57544416
seq_17853,-0.3452401388149578,0.0047856197
seq_17854,2.237872088259956,1.5406127
seq_17855,1.3190249952156163,1.0584056
seq_17856,1.1834124633761676,1.1320522
seq_17857,1.4142660824984905,1.3211982
seq_17858,1.5842110182905391,1.4733709
seq_17859,1.6536349725718849,1.5426505
seq_17860,1.5572899752370222,1.1399035
seq_17861,1.2534234059877885,0.9446622
seq_17862,0.4439564967783109,0.6206818
seq_17863,1.3170342870565954,1.4523699
seq_17864,1.3085822963257097,1.3685021
seq_17865,1.0504935956819783,1.7496691
seq_17866,0.8889958102049149,1.3280258
seq_17867,-0.7724894967354452,-0.8905035
seq_17868,-0.3377040486024199,-0.36427027
seq_17869,0.9971036401758616,1.6812983
seq_17870,-0.423746853793551,-0.37894198
seq_17871,-0.3616266864785663,-0.24363595
seq_17872,2.125599506331822,2.0965202
seq_17873,0.3002130899939096,0.5827734
seq_17874,-0.2807007246819308,-0.5887918
seq_17875,0.0568158333777,-0.109991856
seq_17876,-0.1483348017843777,-0.21179181
seq_17877,1.260292363198798,0.8958151
seq_17878,-0.1411041884724516,-0.34315008
seq_17879,-0.4315242159174046,-0.42232823
seq_17880,-0.5778947847354472,-0.41612974
seq_17881,-0.8274912705917151,-0.8255208
seq_17882,1.7048648947737202,1.3543638
seq_17883,-0.1965856271696986,-0.14052653
seq_17884,-0.966672451928104,-0.7844419
seq_17885,2.0975297405198954,1.3850973
seq_17886,-0.6334055427186264,-0.48756218
seq_17887,-0.623890445206394,-0.77291864
seq_17888,-0.6358354145672505,-0.3083893
seq_17889,-0.1544821577843767,0.1268754
seq_17890,0.2722449134098109,0.3336897
seq_17891,-0.2832501049816235,0.10752562
seq_17892,-0.2293346731039485,-0.5590785
seq_17893,0.0473335637003307,0.41900727
seq_17894,-1.2018825971284102,-0.98808354
seq_17895,-0.6708429213623571,-0.56409514
seq_17896,-0.8222192063348328,-0.511847
seq_17897,0.1228192635994132,0.89129543
seq_17898,-1.07219148187153,-1.0346222
seq_17899,1.1191968748440573,1.0209365
seq_17900,-0.5762836910641921,-0.29412442
seq_17901,-0.0006722643501275,-0.1782912
seq_17902,-0.5923286604250484,0.09110695
seq_17903,-0.4387514213868227,-0.36057347
seq_17904,-0.1874549579097599,-0.21915847
seq_17905,0.027512972503083,-0.29969662
seq_17906,-0.379377991694163,-0.22630519
seq_17907,-0.0975332293409535,-0.46377188
seq_17908,1.7351816038929857,2.2746706
seq_17909,1.3765711690856468,1.5553398
seq_17910,0.0784378584709737,0.32436335
seq_17911,-0.0538990235580775,-0.23963028
seq_17912,-0.4677370597430912,-0.5878058
seq_17913,-0.2511490235580775,-0.3382595
seq_17914,1.9727705493853391,1.6614571
seq_17915,1.4319523853134766,1.2855393
seq_17916,0.6327909418150082,0.54657495
seq_17917,0.0673012828333588,-0.28076544
seq_17918,0.8574803279740286,0.78081495
seq_17919,2.354410174798181,2.250958
seq_17920,-0.4626224084923271,-0.71834755
seq_17921,0.1126743110229606,-0.178397
seq_17922,-0.3929565191635815,-0.5377362
seq_17923,-0.7187089785351408,-0.748455
seq_17924,-0.4133409642002787,-0.23406214
seq_17925,-0.3834128550183219,-0.3291347
seq_17926,0.6199207017676069,0.8275915
seq_17927,-0.8434807854311648,-0.13215601
seq_17928,1.0064895191085848,1.3261092
seq_17929,-0.3054805349877411,-0.47243184
seq_17930,0.4008423533318289,0.68872637
seq_17931,-0.0929016899372836,-0.20898703
seq_17932,2.395922021122341,1.9495349
seq_17933,-0.707448041518321,-0.390465
seq_17934,-0.4599048068501256,-0.31830582
seq_17935,-0.0931352536406471,-0.21389961
seq_17936,-0.3383716782186277,-0.38129407
seq_17937,1.7964816038929858,1.7552248
seq_17938,-0.1434423813119008,-0.10027785
seq_17939,-0.2910073837125114,-0.25007612
seq_17940,-0.0412360958103719,-0.19245246
seq_17941,-0.0374067877140424,-0.016569592
seq_17942,1.7758445484250949,2.0035884
seq_17943,1.7591487928425265,1.308331
seq_17944,-0.5810762793807072,-0.17236352
seq_17945,-0.724906825555018,-0.77143794
seq_17946,-0.5029611091360584,-0.29240233
seq_17947,-0.6310093968226025,-0.41368657
seq_17948,-0.8845638637094513,-0.2601683
seq_17949,-0.3818083153990565,-0.22232953
seq_17950,1.352133745683506,1.4159541
seq_17951,0.2443150415611867,-0.13798818
seq_17952,1.826701748828765,1.2353061
seq_17953,-0.7569563233455372,-0.67370415
seq_17954,-0.4376435130886582,-0.51857716
seq_17955,-0.7249017333730603,-0.6758869
seq_17956,1.260219613426626,1.4245912
seq_17957,-0.5502469097415637,-0.43377548
seq_17958,-0.3501817506865174,-0.36441165
seq_17959,-0.1234952309969153,-0.4894256
seq_17960,-0.2693810092232155,-0.41600266
seq_17961,-0.5359450687476787,-0.5150274
seq_17962,0.0270265031666922,0.009481899
seq_17963,0.655940094050482,0.4897346
seq_17964,-1.008251683019849,-0.4579968
seq_17965,-0.7972487326284117,-0.5544446
seq_17966,-0.7265274503210732,-0.8516812
seq_17967,-0.7932950295840697,-0.73611826
seq_17968,-0.4736405626972207,-0.77606624
seq_17969,-0.6224236633547124,-0.38380536
seq_17970,-0.4694573221696974,-0.44830173
seq_17971,-0.1335752203363661,-0.17077032
seq_17972,1.0932017669358025,0.20764646
seq_17973,-0.8716991956742836,-0.804301
seq_17974,-0.5048316947385048,-0.41688752
seq_17975,-0.1154495984999748,-0.33330113
seq_17976,-0.5255103341039489,-0.68876797
seq_17977,0.5552818178180672,0.3433994
seq_17978,-0.2987120855810136,-0.26792467
seq_17979,-0.1084699994739793,-0.140207
seq_17980,-0.2611422302522665,-0.33803755
seq_17981,-0.4414199659051718,-0.41536298
seq_17982,0.3209557776942141,-0.027740516
seq_17983,-0.1357658557629707,-0.50292766
seq_17984,-0.4488418063700035,-0.5409485
seq_17985,1.0645126703838146,0.8849499
seq_17986,2.120596539155981,2.4122386
seq_17987,0.7525245111131729,1.006108
seq_17988,2.612440392201851,2.382742
seq_17989,1.3542485423991029,0.921366
seq_17990,2.9599847362675984,2.1565566
seq_17991,-0.3543300383730616,-0.29481316
seq_17992,-0.8452794242675554,-0.28035456
seq_17993,2.162948173142219,1.8903248
seq_17994,-0.3968745950412575,-0.40604132
seq_17995,0.0048408424312187,-0.10159684
seq_17996,0.2632621806865696,-0.11037362
seq_17997,-0.2677107971498207,-0.15309769
seq_17998,-0.2149877074174049,-0.18292576
seq_17999,-0.0583029503944701,-0.111357786
seq_18000,1.2058771258165342,1.3764331
seq_18001,1.2720661048776951,1.2130629
seq_18002,0.884136139240083,1.0404929
seq_18003,0.748540094050482,1.1878066
seq_18004,-0.4504473336238267,-0.23319405
seq_18005,1.4795951513409986,0.8500354
seq_18006,0.9303833119342736,0.9903384
seq_18007,-0.1697873003195457,-0.30464226
seq_18008,-0.7263643491345284,-0.41003156
seq_18009,-0.274883898071839,-0.28363168
seq_18010,-0.9155634174479832,-0.21197695
seq_18011,-0.5369975169296352,-0.16892672
seq_18012,0.1706449469786185,0.14354101
seq_18013,3.699426877000012,3.0113282
seq_18014,-0.2658994921987507,-0.1538024
seq_18015,-0.0958049690993624,-0.33357832
seq_18016,-0.1243503735320843,-0.1366823
seq_18017,0.9075449456559852,0.728568
seq_18018,2.1753838954205067,2.2471
seq_18019,-0.4617866974036421,-0.33472613
seq_18020,-0.6129593632537949,-0.5525573
seq_18021,0.7873478456942109,1.2500198
seq_18022,-0.2450254595901873,-0.21176696
seq_18023,-0.5597614994495138,-0.38241997
seq_18024,-0.4297938978073122,-0.428132
seq_18025,-1.0660418609953828,-1.0266957
seq_18026,-0.2765211592247431,-0.5396602
seq_18027,-0.3645977295320833,-0.35412621
seq_18028,0.1472579362691381,-0.33941495
seq_18029,-0.9074542207186258,-0.90439206
seq_18030,1.2211001428165331,1.3867292
seq_18031,-0.397372470035141,-0.29150707
seq_18032,-0.3244221244800958,-0.2968921
seq_18033,1.795655128697267,1.4832892
seq_18034,2.0925511235336565,1.6917889
seq_18035,0.8040062506070552,1.4313806
seq_18036,-0.2344040765764262,-0.5102972
seq_18037,-1.1398533897385037,-1.0172458
seq_18038,-0.1431952981345305,-0.27692568
seq_18039,-0.6067232674464558,-0.42427456
seq_18040,-0.3102363854174045,-0.2647953
seq_18041,-0.6201774782950797,-0.68872833
seq_18042,-0.9242957934265768,-1.1164211
seq_18043,-0.3718061847981389,-0.5211117
seq_18044,-0.7113534848501252,-0.5640419
seq_18045,2.7383386015611766,2.1297812
seq_18046,1.3904704332171465,0.8956737
seq_18047,0.8375845612018578,0.7148232
seq_18048,-0.2869280420473744,-0.5444465
seq_18049,-0.2333957443959986,-0.3385592
seq_18050,-0.4097770823868229,-0.18688911
seq_18051,-0.310428014073368,-0.3457869
seq_18052,-0.267453669478567,-0.19698209
seq_18053,-0.4382337861758135,-0.67540056
seq_18054,-0.4836733122048658,-0.51663816
seq_18055,-1.2538074495274931,-1.035167
seq_18056,-0.8566533673592984,-0.69747645
seq_18057,-0.8507936852048641,-0.5210345
seq_18058,-0.6633808973271902,-0.53729385
seq_18059,-0.7358133223363617,-0.00089932233
seq_18060,-0.6543737248975263,1.8216796
seq_18061,0.8680622968547629,0.49287918
seq_18062,-0.5682773999678619,-0.76927394
seq_18063,-0.5172232674464557,-0.51866406
seq_18064,-0.316266793044317,-0.40674537
seq_18065,-0.3953011765382003,-0.49908215
seq_18066,-0.0538121247446225,0.2621905
seq_18067,0.3504453037232663,0.30267507
seq_18068,1.8303835554602623,1.4793793
seq_18069,-0.7663946728394219,-0.35582137
seq_18070,2.2057876991712715,2.0096288
seq_18071,0.8180938138792277,1.0382159
seq_18072,-0.4871310204128181,-0.6275147
seq_18073,-0.7491643603241309,-0.54212356
seq_18074,-0.585088348174284,-0.45065954
seq_18075,-0.1197995145779557,0.037697457
seq_18076,-0.4301542375030296,0.04007157
seq_18077,2.0719386924006304,1.6283815
seq_18078,-0.6262391455855987,-0.35637718
seq_18079,2.2656320879954297,2.5849853
seq_18080,1.309953963351702,1.1645279
seq_18081,-0.4514001777140399,-0.27642792
seq_18082,0.1017251811666917,-0.07488335
seq_18083,-0.4715505512430915,-0.67366123
seq_18084,2.0951939846728003,2.4215226
seq_18085,-0.7893643043761183,-0.60306656
seq_18086,0.801008231470972,0.49017957
seq_18087,1.8368243587309048,2.0339901
seq_18088,-0.6325648121804002,-0.6508805
seq_18089,-0.4926375507629694,-0.49403375
seq_18090,1.1056890448731105,1.3406364
seq_18091,-0.2830741935381995,-0.116939224
seq_18092,-0.4718875451681682,-0.23733628
seq_18093,1.675789534570355,1.4350818
seq_18094,-0.1667583713470692,0.045187704
seq_18095,0.5725090736406968,0.7826578
seq_18096,-0.1656617288363658,-0.14092731
seq_18097,-0.4524317227125112,-0.57714874
seq_18098,0.8896984206361084,0.66064173
seq_18099,1.3136068186315175,1.594353
seq_18100,-1.5017043592660242,-0.905397
seq_18101,-0.3147922414418691,-0.37063235
seq_18102,2.3050169625091907,2.204176
seq_18103,-0.346255320249209,0.8238365
seq_18104,0.7112203506177603,0.7636692
seq_18105,1.0999783638945155,1.240729
seq_18106,-0.5766631446253545,-0.43402934
seq_18107,-0.1958157942201567,-0.37287676
seq_18108,2.28538970109176,1.4096426
seq_18109,2.459111435255368,2.65038
seq_18110,1.466592552099408,1.1819197
seq_18111,-0.4222791962033368,-0.5232052
seq_18112,0.1632596653669978,-0.23176074
seq_18113,-0.5953766249357524,-0.6170804
seq_18114,0.1852482485199024,-0.17404935
seq_18115,0.2205284435443668,-0.19538724
seq_18116,0.62150658070033,0.7378405
seq_18117,-0.013275599460219,-0.06691689
seq_18118,-0.7509542710718372,-0.564894
seq_18119,0.8340635573119495,0.5964351
seq_18120,1.454152758842528,0.987673
seq_18121,-0.2881398100443163,-0.16430992
seq_18122,0.9879647394419184,1.4212519
seq_18123,1.2431121681743338,1.2549994
seq_18124,-0.1215511989174053,-0.37957478
seq_18125,1.1624969923348838,0.3949573
seq_18126,0.2653292969036941,-0.04772351
seq_18127,-0.7363551412155684,-0.6314613
seq_18128,1.4853358762844235,1.4425461
seq_18129,1.4049725694128652,1.0561097
seq_18130,-0.2862190901666394,-0.2866856
seq_18131,1.6017420666743307,1.414921
seq_18132,1.746336584178918,1.391382
seq_18133,0.9682588162798385,0.91116434
seq_18134,1.486293366295126,1.3366203
seq_18135,1.8752600362507827,2.0252645
seq_18136,-0.866016418192632,-0.51717716
seq_18137,-0.318296513833307,-0.19203144
seq_18138,0.8292628214434488,0.9054888
seq_18139,-0.0711162404816248,-0.30955556
seq_18140,-0.0671188788868245,-0.33930635
seq_18141,1.998546132058122,1.4750882
seq_18142,-0.5206220517476793,-0.18647057
seq_18143,0.0859532847538473,-0.055176146
seq_18144,-0.4302480918715324,-0.427141
seq_18145,0.823547628819595,1.1606773
seq_18146,0.7345081363593504,1.2467935
seq_18147,2.300268262129986,2.369056
seq_18148,-0.8891473323011934,-0.6478323
seq_18149,-0.0367567037920234,-0.21850511
seq_18150,-0.3286079250856011,-0.27310866
seq_18151,-0.3826820962415627,-0.16886812
seq_18152,-0.1942851976926344,-0.10862536
seq_18153,-0.5522128941819308,-0.37882444
seq_18154,2.776298718787477,2.1557555
seq_18155,-0.4267797879296379,-0.44032592
seq_18156,-0.1946234744541026,-0.22912255
seq_18157,0.01712476287923,-0.4627486
seq_18158,1.5849002099541485,1.1864597
seq_18159,-0.1283940152981389,-0.1573363
seq_18160,-0.6825386209969129,-0.36234635
seq_18161,1.437870795556595,1.2938442
seq_18162,-0.3927917672063946,-0.5864916
seq_18163,1.1649200484984918,1.3276966
seq_18164,-0.2037843443333071,-0.21503353
seq_18165,-0.7443769872752015,-0.6430661
seq_18166,1.8681793390168373,1.216011
seq_18167,-0.1229419742140416,-0.2710266
seq_18168,-0.7634719062828463,-0.30934703
seq_18169,-0.2893490515320839,-0.22361723
seq_18170,1.0762524916147005,1.0322231
seq_18171,-0.2668907081620537,-0.5434512
seq_18172,0.3573413992660788,-0.13693911
seq_18173,-0.2684970160427877,-0.33994025
seq_18174,0.0701340043669975,-0.2640388
seq_18175,-0.1492949525794853,-0.19799897
seq_18176,0.0561755602905446,-0.349335
seq_18177,0.9881382250825907,1.3919396
seq_18178,-1.1478620898531815,-0.7137446
seq_18179,2.010699545495431,0.7437381
seq_18180,1.076829446640695,0.8942836
seq_18181,0.0190624982676085,-0.7250371
seq_18182,-0.135681421915876,-0.39023316
seq_18183,4.964524242866979,2.6180997
seq_18184,-0.2605100892553263,-0.3265364
seq_18185,-1.3352200317201537,-0.83335775
seq_18186,-0.552195180643704,-0.48441696
seq_18187,2.3005141128241764,2.2235088
seq_18188,-0.3156162404816248,-0.5989298
seq_18189,-0.9636269481115928,-0.8861144
